name,male,female,land,horse,monster,none
シュギョ,0,0,0,0,0,1
ズグ,0,0,0,0,0,1
ギョハ,0,0,0,0,0,1
ミャヒャ,0,0,0,0,0,1
ゥキ,0,0,0,0,0,1
クリ,0,0,0,0,0,1
ハギ,0,0,0,0,0,1
ツミャ,0,0,0,0,0,1
ゾチャ,0,0,0,0,0,1
ジシ,0,0,0,0,0,1
リャッ,0,0,0,0,0,1
ヤヒュ,0,0,0,0,0,1
ード,0,0,0,0,0,1
ギョチュ,0,0,0,0,0,1
リャミュ,0,0,0,0,0,1
パヒュ,0,0,0,0,0,1
デヂ,0,0,0,0,0,1
ゥヌ,0,0,0,0,0,1
テキュ,0,0,0,0,0,1
デゼ,0,0,0,0,0,1
デピョ,0,0,0,0,0,1
ッン,0,0,0,0,0,1
ノキョ,0,0,0,0,0,1
メビ,0,0,0,0,0,1
ヒョヒ,0,0,0,0,0,1
ユチ,0,0,0,0,0,1
チョボ,0,0,0,0,0,1
ヘビョ,0,0,0,0,0,1
ニュビュ,0,0,0,0,0,1
ボビ,0,0,0,0,0,1
テネ,0,0,0,0,0,1
ヒュジャ,0,0,0,0,0,1
ゲヘ,0,0,0,0,0,1
ヤィ,0,0,0,0,0,1
キュサ,0,0,0,0,0,1
フギョ,0,0,0,0,0,1
ギュヂ,0,0,0,0,0,1
ヘエ,0,0,0,0,0,1
セズ,0,0,0,0,0,1
ミョォ,0,0,0,0,0,1
ミャギャ,0,0,0,0,0,1
ィォ,0,0,0,0,0,1
ピュヒャ,0,0,0,0,0,1
ミュド,0,0,0,0,0,1
ヒョジョ,0,0,0,0,0,1
ヂン,0,0,0,0,0,1
コザ,0,0,0,0,0,1
ピュヌ,0,0,0,0,0,1
チャヂ,0,0,0,0,0,1
パゲ,0,0,0,0,0,1
キョヌ,0,0,0,0,0,1
キャシュ,0,0,0,0,0,1
ラキョ,0,0,0,0,0,1
ゥソ,0,0,0,0,0,1
ィザ,0,0,0,0,0,1
ピュッ,0,0,0,0,0,1
シヒュ,0,0,0,0,0,1
ビヒ,0,0,0,0,0,1
ジュピャ,0,0,0,0,0,1
デミョ,0,0,0,0,0,1
オィ,0,0,0,0,0,1
ゼショ,0,0,0,0,0,1
ヒャフ,0,0,0,0,0,1
ゼジュ,0,0,0,0,0,1
ユゴ,0,0,0,0,0,1
リュゾ,0,0,0,0,0,1
ェピョ,0,0,0,0,0,1
シヒョ,0,0,0,0,0,1
ヒュゴ,0,0,0,0,0,1
ヘケ,0,0,0,0,0,1
シュゲ,0,0,0,0,0,1
ブギ,0,0,0,0,0,1
ラッ,0,0,0,0,0,1
ギュッ,0,0,0,0,0,1
ァバ,0,0,0,0,0,1
シャシ,0,0,0,0,0,1
ギョシュ,0,0,0,0,0,1
キョバ,0,0,0,0,0,1
ルケ,0,0,0,0,0,1
ゥジュ,0,0,0,0,0,1
リゥ,0,0,0,0,0,1
ビョビ,0,0,0,0,0,1
ゴァ,0,0,0,0,0,1
ヒャア,0,0,0,0,0,1
ヒュバ,0,0,0,0,0,1
ベチ,0,0,0,0,0,1
モァ,0,0,0,0,0,1
ネペ,0,0,0,0,0,1
ミョォ,0,0,0,0,0,1
ビャガ,0,0,0,0,0,1
ヒャデ,0,0,0,0,0,1
ギュヅ,0,0,0,0,0,1
シュゾ,0,0,0,0,0,1
リュジョ,0,0,0,0,0,1
ヒャニュ,0,0,0,0,0,1
ピャリュ,0,0,0,0,0,1
ータ,0,0,0,0,0,1
ゴピャ,0,0,0,0,0,1
ヒャニョ,0,0,0,0,0,1
ジャビュ,0,0,0,0,0,1
ホギャ,0,0,0,0,0,1
ギョジ,0,0,0,0,0,1
ギャヂ,0,0,0,0,0,1
ヒュツ,0,0,0,0,0,1
ヌム,0,0,0,0,0,1
コホ,0,0,0,0,0,1
ニャヒョ,0,0,0,0,0,1
ッビョ,0,0,0,0,0,1
ヴギャ,0,0,0,0,0,1
ネブ,0,0,0,0,0,1
チヅ,0,0,0,0,0,1
エグ,0,0,0,0,0,1
ミュピ,0,0,0,0,0,1
パギュ,0,0,0,0,0,1
ギュヅ,0,0,0,0,0,1
チョブ,0,0,0,0,0,1
ヌハ,0,0,0,0,0,1
ジヅ,0,0,0,0,0,1
ヒピ,0,0,0,0,0,1
ーゾ,0,0,0,0,0,1
ナヘ,0,0,0,0,0,1
ギギャ,0,0,0,0,0,1
ヒッ,0,0,0,0,0,1
ニビュ,0,0,0,0,0,1
ヅリャ,0,0,0,0,0,1
セニ,0,0,0,0,0,1
フヨ,0,0,0,0,0,1
キャェ,0,0,0,0,0,1
チャヒュ,0,0,0,0,0,1
ネピュ,0,0,0,0,0,1
ルム,0,0,0,0,0,1
ゲチュ,0,0,0,0,0,1
ギャサ,0,0,0,0,0,1
ゲガ,0,0,0,0,0,1
シチョ,0,0,0,0,0,1
リャヨ,0,0,0,0,0,1
マキュ,0,0,0,0,0,1
ェベ,0,0,0,0,0,1
ヴチャ,0,0,0,0,0,1
ァヒャ,0,0,0,0,0,1
ジャテ,0,0,0,0,0,1
チャホ,0,0,0,0,0,1
チュダ,0,0,0,0,0,1
ゼゲ,0,0,0,0,0,1
タピョ,0,0,0,0,0,1
ザキャ,0,0,0,0,0,1
ミュパ,0,0,0,0,0,1
リョパ,0,0,0,0,0,1
ニャケ,0,0,0,0,0,1
ギュシ,0,0,0,0,0,1
ゾジョ,0,0,0,0,0,1
バデ,0,0,0,0,0,1
ヒョガ,0,0,0,0,0,1
ッン,0,0,0,0,0,1
ズリュ,0,0,0,0,0,1
ジョワ,0,0,0,0,0,1
コヴ,0,0,0,0,0,1
ビュポ,0,0,0,0,0,1
テミ,0,0,0,0,0,1
ォショ,0,0,0,0,0,1
ピペ,0,0,0,0,0,1
メヤ,0,0,0,0,0,1
ピャェ,0,0,0,0,0,1
ヌビャ,0,0,0,0,0,1
ヒョジョ,0,0,0,0,0,1
ィキュ,0,0,0,0,0,1
ビュム,0,0,0,0,0,1
ベヅ,0,0,0,0,0,1
キャジョ,0,0,0,0,0,1
スチョ,0,0,0,0,0,1
リャリョ,0,0,0,0,0,1
ジシ,0,0,0,0,0,1
シジョ,0,0,0,0,0,1
シャミャ,0,0,0,0,0,1
ニョヤ,0,0,0,0,0,1
ギョカ,0,0,0,0,0,1
ギュミョ,0,0,0,0,0,1
ボビョ,0,0,0,0,0,1
ッブ,0,0,0,0,0,1
ユゴ,0,0,0,0,0,1
ィギ,0,0,0,0,0,1
ゥピ,0,0,0,0,0,1
ホヒャ,0,0,0,0,0,1
オヘ,0,0,0,0,0,1
ヂチャ,0,0,0,0,0,1
ヌオ,0,0,0,0,0,1
ーア,0,0,0,0,0,1
ギュチュ,0,0,0,0,0,1
キッ,0,0,0,0,0,1
ソチュ,0,0,0,0,0,1
クハ,0,0,0,0,0,1
イヘ,0,0,0,0,0,1
ヴガ,0,0,0,0,0,1
ヒァ,0,0,0,0,0,1
ピョピ,0,0,0,0,0,1
ロチュ,0,0,0,0,0,1
ドチ,0,0,0,0,0,1
ヴィ,0,0,0,0,0,1
ンギョ,0,0,0,0,0,1
レヅ,0,0,0,0,0,1
ハヒャ,0,0,0,0,0,1
ッオ,0,0,0,0,0,1
キチャ,0,0,0,0,0,1
